ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
300238.SZ,20250630,药品,P,30556309.52,25343762.31,5212547.21,CNY
300238.SZ,20250630,脑膜建—生物型硬脑(脊)膜补片,P,36389219.7,34009144.34,2380075.36,CNY
300238.SZ,20250630,本维莫德,P,30556309.52,25343762.31,5212547.21,CNY
300238.SZ,20250630,其他业务,P,47352471.76,36127275.31,11225196.45,CNY
300238.SZ,20250630,代理产品,P,48521561.17,26694427.27,21827133.9,CNY
300238.SZ,20250630,B型硬脑(脊)膜补片,P,38050085.83,34608547.67,3441538.16,CNY
300238.SZ,20241231,药品,P,37005568.41,31097020.09,5908548.32,CNY
300238.SZ,20241231,脑膜建—生物型硬脑(脊)膜补片,P,74771668.37,67707321.46,7064346.91,CNY
300238.SZ,20241231,胸普外科修补膜,P,38986275.95,35497768.26,3488507.69,CNY
300238.SZ,20241231,细胞技术服务,P,39483872.32,32171523.22,7312349.1,CNY
300238.SZ,20241231,本维莫德,P,37005568.41,31097020.09,5908548.32,CNY
300238.SZ,20241231,服务业及其他,P,13342133.95,,,CNY
300238.SZ,20241231,无菌生物护创膜,P,13350985.75,,,CNY
300238.SZ,20241231,护肤品,P,623040.33,,,CNY
300238.SZ,20241231,代理产品,P,86691457.03,53210581.46,33480875.57,CNY
300238.SZ,20241231,乳房补片,P,1086160.18,,,CNY
300238.SZ,20241231,B型硬脑(脊)膜补片,P,72141941.51,64842169.13,7299772.38,CNY
300238.SZ,20240630,药品,P,23939699.06,20094444.19,3845254.87,CNY
300238.SZ,20240630,脑膜建—生物型硬脑(脊)膜补片,P,35903764.97,32541370.31,3362394.66,CNY
300238.SZ,20240630,细胞技术服务,P,21267118.51,17288317.65,3978800.86,CNY
300238.SZ,20240630,本维莫德,P,23939699.06,20094444.19,3845254.87,CNY
300238.SZ,20240630,其他业务,P,32419535.92,23376669.75,9042866.17,CNY
300238.SZ,20240630,代理产品,P,43026762.29,25680577.06,17346185.23,CNY
300238.SZ,20240630,B型硬脑(脊)膜补片,P,33141300.86,28636979.68,4504321.18,CNY
300274.SZ,20251231,新能源建设开发,P,16559405664.57,2400959103.05,14158446561.52,CNY
300274.SZ,20251231,其他主营业务,P,2622053080.97,757608583.57,1864444497.4,CNY
300274.SZ,20251231,其他业务,P,270585326.5,139726269.17,130859057.33,CNY
300274.SZ,20251231,光伏逆变器等电力转换设备,P,31136227796.45,10793116403.15,20343111393.3,CNY
300274.SZ,20251231,光伏电站发电收入,P,1309506910.8,693014610.68,616492300.12,CNY
300274.SZ,20251231,储能系统,P,37286578546.48,13604473057.99,23682105488.49,CNY
300274.SZ,20250630,电站系统集成(不含自制产品),P,8397881016.13,1516396030.12,6881484986.01,CNY
300274.SZ,20250630,新能源建设开发,P,8397881016.13,1516396030.12,6881484986.01,CNY
300274.SZ,20250630,其他主营业务,P,1243955915.41,,,CNY
300274.SZ,20250630,光伏逆变器等电力转换设备,P,15327462208.16,5478776677.67,9848685530.49,CNY
300274.SZ,20250630,光伏电站发电收入,P,761047718.0,,,CNY
300274.SZ,20250630,储能系统,P,17802777589.48,7106568156.25,10696209433.23,CNY
300274.SZ,20241231,电站系统集成(不含自制产品),P,21003004297.89,4074588696.68,16928415601.21,CNY
300274.SZ,20241231,新能源建设开发,P,21003004297.89,4074588696.68,16928415601.21,CNY
300274.SZ,20241231,其他主营业务,P,1475911871.56,370500711.65,1105411159.91,CNY
300274.SZ,20241231,其他业务,P,152832784.15,,,CNY
300274.SZ,20241231,光伏逆变器等电力转换设备,P,29127038840.9,8999033317.6,20128005523.3,CNY
300274.SZ,20241231,光伏电站发电收入,P,1139013042.32,592563510.17,546449532.15,CNY
300274.SZ,20241231,储能系统,P,24959166127.81,9158312836.43,15800853291.38,CNY
300274.SZ,20240630,电站系统集成(不含自制产品),P,8954969390.44,1511563346.51,7443406043.93,CNY
300274.SZ,20240630,新能源建设开发,P,8954969390.44,1511563346.51,7443406043.93,CNY
300274.SZ,20240630,其他主营业务,P,678513524.27,,,CNY
300274.SZ,20240630,光伏逆变器等电力转换设备,P,13093202907.79,4926195229.06,8167007678.73,CNY
300274.SZ,20240630,光伏电站发电收入,P,477311457.58,,,CNY
300274.SZ,20240630,储能系统,P,7815767722.43,3132737698.38,4683030024.05,CNY
300285.SZ,20251231,精密陶瓷板块,P,416936256.03,,,CNY
300285.SZ,20251231,电子材料板块,P,693454728.24,239174652.51,454280075.73,CNY
300285.SZ,20251231,生物医疗材料板块,P,929752051.24,476133072.2,453618979.04,CNY
300285.SZ,20251231,新能源材料,P,505590536.93,139597688.0,365992848.93,CNY
300285.SZ,20251231,数码打印及其他材料板块-建筑陶瓷,P,1016797845.68,322034596.22,694763249.46,CNY
300285.SZ,20251231,催化材料板块,P,953723110.09,393084266.41,560638843.68,CNY
300285.SZ,20250630,电子材料板块,P,344379492.89,113553666.36,230825826.53,CNY
300285.SZ,20250630,生物医疗材料板块,P,437999381.51,228560837.9,209438543.61,CNY
300285.SZ,20250630,新能源材料,P,216800010.25,45945920.7,170854089.55,CNY
300285.SZ,20250630,数码打印及其他材料板块-建筑陶瓷,P,483720432.38,181014819.53,302705612.85,CNY
300285.SZ,20250630,其他材料板块-建筑陶瓷材料,P,483720432.38,181014819.53,302705612.85,CNY
300285.SZ,20250630,其他业务,P,215405156.77,65367554.46,150037602.31,CNY
300285.SZ,20250630,催化材料板块,P,456016435.36,190629373.81,265387061.55,CNY
300285.SZ,20241231,精密陶瓷板块,P,351074317.4,,,CNY
300285.SZ,20241231,电子材料板块,P,623753115.01,226376217.49,397376897.52,CNY
300285.SZ,20241231,生物医疗材料板块,P,910500916.23,516015189.99,394485726.24,CNY
300285.SZ,20241231,新能源材料,P,403916847.1,,,CNY
300285.SZ,20241231,其他材料板块-建筑陶瓷材料,P,913940995.37,344518233.9,569422761.47,CNY
300285.SZ,20241231,催化材料板块,P,786680951.02,314835908.76,471845042.26,CNY
300285.SZ,20240630,电子材料板块,P,278511579.97,99108103.44,179403476.53,CNY
300285.SZ,20240630,生物医疗材料板块,P,438482237.72,253904958.4,184577279.32,CNY
300285.SZ,20240630,其他材料板块-建筑陶瓷材料,P,471517245.62,170680285.26,300836960.36,CNY
300285.SZ,20240630,其他业务,P,358981023.2,78681708.65,280299314.55,CNY
300285.SZ,20240630,催化材料板块,P,405918485.18,176818428.68,229100056.5,CNY
300296.SZ,20251231,智能显示,P,6013866915.86,1822152002.04,4191714913.82,CNY
300296.SZ,20251231,文旅夜游,P,715249183.1,198009527.69,517239655.41,CNY
300296.SZ,20251231,其他业务,P,18017156.91,12622388.43,5394768.48,CNY
300296.SZ,20251231,AI与空间计算,P,316553926.71,186260694.85,130293231.86,CNY
300296.SZ,20250630,智能显示,P,3069798577.92,800387310.61,2269411267.31,CNY
300296.SZ,20250630,文旅夜游,P,284647367.4,66028300.89,218619066.51,CNY
300296.SZ,20250630,其他业务,P,7676556.58,4801452.58,2875104.0,CNY
300296.SZ,20250630,VR体验,P,148209636.11,76029214.97,72180421.14,CNY
300296.SZ,20250630,AI与空间计算,P,148209636.11,76029214.97,72180421.14,CNY
300296.SZ,20241231,智能显示,P,6108627642.41,1692075608.73,4416552033.68,CNY
300296.SZ,20241231,文旅夜游,P,709559642.21,126244255.62,583315386.59,CNY
300296.SZ,20241231,其他业务,P,24875092.04,13917054.58,10958037.46,CNY
300296.SZ,20241231,VR体验,P,306613678.37,176640811.78,129972866.59,CNY
300296.SZ,20241231,AI与空间计算,P,306613678.37,176640811.78,129972866.59,CNY
300296.SZ,20240630,智能显示,P,3179234758.79,821104861.21,2358129897.58,CNY
300296.SZ,20240630,文旅夜游,P,274882106.37,58118620.2,216763486.17,CNY
300296.SZ,20240630,其他业务,P,177221120.11,114146688.58,63074431.53,CNY
300308.SZ,20251231,高端光通讯收发模块,P,37456518745.9,15958896400.79,21497622345.11,CNY
300308.SZ,20251231,其他主营业务,P,783416894.77,115502113.11,667914781.66,CNY
300308.SZ,20250630,高端光通讯收发模块,P,14431741404.73,5766695271.39,8665046133.34,CNY
300308.SZ,20250630,汽车光电子,P,257839199.05,51409115.52,206430083.53,CNY
300308.SZ,20250630,光组件,P,99494234.02,-1996388.87,101490622.89,CNY
300308.SZ,20241231,高端光通讯收发模块,P,22885756727.93,7929414906.46,14956341821.47,CNY
300308.SZ,20241231,汽车光电子,P,761914863.22,128869215.39,633045647.83,CNY
300308.SZ,20241231,光组件,P,214488147.22,8309012.05,206179135.17,CNY
300308.SZ,20240630,高端光通讯收发模块,P,10519530532.94,3525139339.84,6994391193.1,CNY
300308.SZ,20240630,汽车光电子,P,279063652.81,52680962.25,226382690.56,CNY
300346.SZ,20251231,特种气体,P,1535531333.17,564186929.88,971344403.29,CNY
300346.SZ,20251231,其他主营业务,P,210447444.5,53231838.49,157215606.01,CNY
300346.SZ,20251231,其他业务,P,125637673.64,43760959.06,81876714.58,CNY
300346.SZ,20251231,MO源产品,P,713846189.87,363194627.85,350651562.02,CNY
300346.SZ,20250630,电子特气,P,748987456.87,264423008.71,484564448.16,CNY
300346.SZ,20250630,特种气体,P,748987456.87,264423008.71,484564448.16,CNY
300346.SZ,20250630,其他主营业务,P,86301725.69,21707506.48,64594219.21,CNY
300346.SZ,20250630,其他业务,P,51960946.58,18022907.6,33938038.98,CNY
300346.SZ,20250630,MO源产品,P,341622486.2,172081574.13,169540912.07,CNY
300346.SZ,20241231,电子特气,P,1506352894.03,601731604.79,904621289.24,CNY
300346.SZ,20241231,特种气体,P,1506352894.03,601731604.79,904621289.24,CNY
300346.SZ,20241231,其他主营业务,P,144659524.44,34734733.02,109924791.42,CNY
300346.SZ,20241231,其他业务,P,122659520.75,50594866.43,72064654.32,CNY
300346.SZ,20241231,MO源产品,P,578214986.61,281083816.32,297131170.29,CNY
300346.SZ,20240630,电子特气,P,716092989.3,333072311.13,383020678.17,CNY
300346.SZ,20240630,特种气体,P,716092989.3,333072311.13,383020678.17,CNY
300346.SZ,20240630,其他主营业务,P,74581937.56,20214901.28,54367036.28,CNY
300346.SZ,20240630,其他业务,P,58225171.11,25794526.37,32430644.74,CNY
300346.SZ,20240630,MO源产品,P,273594862.36,132557426.97,141037435.39,CNY
300378.SZ,20251231,自研数智软件产品,P,701612904.98,,,CNY
300378.SZ,20251231,数智技术服务,P,1160399291.67,594641566.63,565757725.04,CNY
300378.SZ,20251231,数智一体化软硬件解决方案,P,571064606.11,128260583.61,442804022.5,CNY
300378.SZ,20250630,自研数智软件产品,P,293758716.92,,,CNY
300378.SZ,20250630,数智技术服务,P,500467418.85,260819883.41,239647535.44,CNY
300378.SZ,20250630,数智一体化软硬件解决方案,P,250702610.27,54808584.02,195894026.25,CNY
300378.SZ,20250630,技术服务,P,500467418.85,260819883.41,239647535.44,CNY
300378.SZ,20250630,ERP相关产品-自制ERP软件,P,293758716.92,,,CNY
300378.SZ,20250630,ERP相关产品-外购软硬件,P,250702610.27,54808584.02,195894026.25,CNY
300378.SZ,20241231,自研数智软件产品,P,662352824.1,,,CNY
300378.SZ,20241231,数智技术服务,P,1113713087.03,560629596.18,553083490.85,CNY
300378.SZ,20241231,数智一体化软硬件解决方案,P,554606974.57,134737060.8,419869913.77,CNY
300378.SZ,20241231,技术服务,P,1113713087.03,560629596.18,553083490.85,CNY
300378.SZ,20241231,ERP相关产品-自制ERP软件,P,662352824.1,,,CNY
300378.SZ,20241231,ERP相关产品-外购软硬件,P,554606974.57,134737060.8,419869913.77,CNY
300378.SZ,20240630,自研数智软件产品,P,262706726.51,,,CNY
300378.SZ,20240630,数智技术服务,P,482668685.45,262211412.9,220457272.55,CNY
300378.SZ,20240630,数智一体化软硬件解决方案,P,258571219.2,51698645.14,206872574.06,CNY
300378.SZ,20240630,技术服务,P,482668685.45,262211412.9,220457272.55,CNY
300378.SZ,20240630,ERP相关产品-自制ERP软件,P,262706726.51,,,CNY
300378.SZ,20240630,ERP相关产品-外购软硬件,P,258571219.2,51698645.14,206872574.06,CNY
300381.SZ,20251231,饲料,P,58606725.78,25566136.73,33040589.05,CNY
300381.SZ,20251231,生物能源用酶制剂,P,684796504.98,301417291.89,383379213.09,CNY
300381.SZ,20251231,植物提取物,P,78971006.62,48312661.19,30658345.43,CNY
300381.SZ,20251231,其他收入,P,9881421.31,2739476.99,7141944.32,CNY
300381.SZ,20250630,饲料,P,28117941.92,13858274.51,14259667.41,CNY
300381.SZ,20250630,生物能源用酶制剂,P,348341528.64,155060954.53,193280574.11,CNY
300381.SZ,20250630,植物提取物,P,34598451.69,21770509.0,12827942.69,CNY
300381.SZ,20250630,其他收入,P,3951694.39,481422.98,3470271.41,CNY
300381.SZ,20250630,其他业务,P,-0.01,,,CNY
300381.SZ,20241231,饲料,P,43540380.08,19980316.45,23560063.63,CNY
300381.SZ,20241231,生物能源用酶制剂,P,690462299.35,294138844.33,396323455.02,CNY
300381.SZ,20241231,植物提取物,P,86272228.19,54182247.98,32089980.21,CNY
300381.SZ,20241231,其他收入,P,5926308.29,1188926.52,4737381.77,CNY
300381.SZ,20240630,饲料,P,20147480.79,8336152.69,11811328.1,CNY
300381.SZ,20240630,生物能源用酶制剂,P,324415154.77,156128102.74,168287052.03,CNY
300381.SZ,20240630,植物提取物,P,34084756.23,20328645.24,13756110.99,CNY
300381.SZ,20240630,其他收入,P,18578195.4,1055227.43,17522967.97,CNY
300421.SZ,20251231,钢球,P,943674981.56,148528257.17,795146724.39,CNY
300421.SZ,20251231,滚子,P,146116070.05,25397025.95,120719044.1,CNY
300421.SZ,20251231,其他业务,P,19274030.16,8796236.94,10477793.22,CNY
300421.SZ,20250630,陶瓷球,P,76508.3,51423.78,25084.52,CNY
300421.SZ,20250630,钢球,P,454824522.44,74802483.19,380022039.25,CNY
300421.SZ,20250630,滚子,P,70911227.27,13441098.64,57470128.63,CNY
300421.SZ,20250630,废料销售,P,3119472.85,,,CNY
300421.SZ,20250630,加工、包装服务,P,6138522.42,243079.16,5895443.26,CNY
300421.SZ,20250630,其他主营业务,P,16386.67,1408.14,14978.53,CNY
300421.SZ,20241231,钢球,P,896237116.39,142132811.96,754104304.43,CNY
300421.SZ,20241231,滚子,P,123079506.41,23526933.05,99552573.36,CNY
300421.SZ,20241231,其他业务,P,25253136.6,10509634.96,14743501.64,CNY
300421.SZ,20240630,钢球,P,441467488.38,76929084.62,364538403.76,CNY
300421.SZ,20240630,滚子,P,56456029.4,12418891.36,44037138.04,CNY
300421.SZ,20240630,废料销售,P,4106130.44,,,CNY
300421.SZ,20240630,加工、包装服务,P,9837859.31,1923969.74,7913889.57,CNY
300421.SZ,20240630,其他业务收入,P,26866.6,-3267.38,30133.98,CNY
300421.SZ,20240630,其他业务,P,26866.6,-3267.38,30133.98,CNY
300471.SZ,20251231,航空零部件,P,57400381.88,10819674.61,46580707.27,CNY
300471.SZ,20251231,工程、设计收入,P,207029491.44,15960734.38,191068757.06,CNY
300471.SZ,20251231,其他业务,P,21650551.18,9913393.24,11737157.94,CNY
300471.SZ,20251231,专用设备制造,P,792777163.23,280874532.03,511902631.2,CNY
300471.SZ,20250630,航空零部件,P,23484464.33,4693404.39,18791059.94,CNY
300471.SZ,20250630,工程、设计收入,P,20649524.97,2455655.95,18193869.02,CNY
300471.SZ,20250630,其他业务,P,14530858.72,7542429.24,6988429.48,CNY
300471.SZ,20250630,专用设备制造,P,333509781.83,116872816.35,216636965.48,CNY
300471.SZ,20241231,航空零部件,P,46844277.54,6314466.04,40529811.5,CNY
300471.SZ,20241231,工程、设计收入,P,91865825.69,8315357.09,83550468.6,CNY
300471.SZ,20241231,其他业务,P,12541771.87,-1213201.08,13754972.95,CNY
300471.SZ,20241231,专用设备制造,P,479089619.4,141169669.47,337919949.93,CNY
300471.SZ,20240630,航空零部件,P,7541411.56,884797.33,6656614.23,CNY
300471.SZ,20240630,工程、设计收入,P,15555952.59,2720587.81,12835364.78,CNY
300471.SZ,20240630,其他业务,P,5404647.86,3319014.55,2085633.31,CNY
300471.SZ,20240630,专用设备制造,P,169980904.01,57417091.96,112563812.05,CNY
300476.SZ,20251231,其他业务,P,1208624169.98,1024038122.82,184586047.16,CNY
300476.SZ,20251231,PCB制造,P,18083689287.38,5771386042.67,12312303244.71,CNY
300476.SZ,20241231,其他业务,P,680707518.35,643395300.29,37312218.06,CNY
300476.SZ,20241231,PCB制造,P,10050761971.53,1795267483.73,8255494487.8,CNY
300496.SZ,20251231,软件许可,P,190857510.67,156352772.13,34504738.54,CNY
300496.SZ,20251231,软件开发,P,2460289461.81,965960026.3,1494329435.51,CNY
300496.SZ,20251231,技术服务,P,2536458130.63,947876415.86,1588581714.77,CNY
300496.SZ,20251231,商品销售,P,2590438817.21,393152990.46,2197285826.75,CNY
300496.SZ,20250630,软件许可,P,74039982.21,58850299.32,15189682.89,CNY
300496.SZ,20250630,软件开发,P,1226569151.9,462465535.29,764103616.61,CNY
300496.SZ,20250630,技术服务,P,1035443275.15,383289797.7,652153477.45,CNY
300496.SZ,20250630,商品销售,P,963400669.83,189395558.86,774005110.97,CNY
300496.SZ,20241231,软件许可,P,118194595.03,95083125.26,23111469.77,CNY
300496.SZ,20241231,软件开发,P,1949059551.45,742341875.18,1206717676.27,CNY
300496.SZ,20241231,技术服务,P,2241897871.32,811682420.86,1430215450.46,CNY
300496.SZ,20241231,商品销售,P,1075484474.35,197044972.37,878439501.98,CNY
300496.SZ,20240630,软件许可,P,70910770.25,55194439.99,15716330.26,CNY
300496.SZ,20240630,软件开发,P,958308846.01,370332882.39,587975963.62,CNY
300496.SZ,20240630,技术服务,P,1001049809.39,385753273.4,615296535.99,CNY
300496.SZ,20240630,商品销售,P,370439890.82,72145202.1,298294688.72,CNY
300502.SZ,20251231,其他主营业务,P,70699163.34,32251078.74,38448084.6,CNY
300502.SZ,20251231,光互联产品,P,24771155676.88,11843553782.27,12927601894.61,CNY
300502.SZ,20250630,其他主营业务,P,27491711.12,7751477.44,19740233.68,CNY
300502.SZ,20250630,PON光模块,P,316612.97,-8385.83,324998.8,CNY
300502.SZ,20250630,4.25G以下,P,91264046.57,31342115.03,59921931.54,CNY
300502.SZ,20250630,4.25G以上,P,10318097894.84,4910880593.04,5407217301.8,CNY
300502.SZ,20241231,点对点光模块,P,8591708917.12,3856117598.89,4735591318.23,CNY
300502.SZ,20241231,其他主营业务,P,47792489.15,9914759.04,37877730.11,CNY
300502.SZ,20241231,PON光模块,P,7329728.05,606834.67,6722893.38,CNY
300502.SZ,20240630,其他主营业务,P,39607032.5,8849300.55,30757731.95,CNY
300502.SZ,20240630,PON光模块,P,1362957.71,406284.29,956673.42,CNY
300502.SZ,20240630,4.25G以下,P,75181286.17,35593559.63,39587726.54,CNY
300502.SZ,20240630,4.25G以上,P,2611523495.01,1129259676.71,1482263818.3,CNY
300503.SZ,20251231,运动控制产品,P,285257002.29,115187558.3,170069443.99,CNY
300503.SZ,20251231,转台、直线电机、减速器等功能部件,P,219880196.28,78997117.62,140883078.66,CNY
300503.SZ,20251231,其他业务,P,24660276.38,13860171.16,10800105.22,CNY
300503.SZ,20251231,主轴,P,1064937753.42,399703874.7,665233878.72,CNY
300503.SZ,20250630,运动控制产品,P,134241123.86,55602636.94,78638486.92,CNY
300503.SZ,20250630,转台、直线电机、减速器等功能部件,P,69358564.61,28643619.5,40714945.11,CNY
300503.SZ,20250630,转台,P,69358564.61,28643619.5,40714945.11,CNY
300503.SZ,20250630,机器人核心功能部件,P,12210321.45,-1852450.49,14062771.94,CNY
300503.SZ,20250630,导轨丝杆,P,23761309.26,4287582.45,19473726.81,CNY
300503.SZ,20250630,其他业务,P,9663987.67,8092227.37,1571760.3,CNY
300503.SZ,20250630,主轴整机,P,453987864.84,157244812.1,296743052.74,CNY
300503.SZ,20250630,主轴,P,453987864.84,157244812.1,296743052.74,CNY
300503.SZ,20241231,零配件及维修,P,114731831.44,29893322.81,84838508.63,CNY
300503.SZ,20241231,运动控制产品,P,313861399.81,120351901.4,193509498.41,CNY
300503.SZ,20241231,转台、直线电机、减速器等功能部件,P,183377535.06,62141377.06,121236158.0,CNY
300503.SZ,20241231,转台,P,183377535.06,62141377.06,121236158.0,CNY
300503.SZ,20241231,其他业务,P,11167201.69,2991263.37,8175938.32,CNY
300503.SZ,20241231,主轴整机,P,683554022.42,235471445.91,448082576.51,CNY
300503.SZ,20241231,主轴,P,683554022.42,235471445.91,448082576.51,CNY
300503.SZ,20240630,零配件及维修,P,54431772.94,12422370.09,42009402.85,CNY
300503.SZ,20240630,运动控制产品,P,164914066.41,66135858.48,98778207.93,CNY
300503.SZ,20240630,转台、直线电机、减速器等功能部件,P,89356155.96,32827411.15,56528744.81,CNY
300503.SZ,20240630,转台,P,89356155.96,32827411.15,56528744.81,CNY
300503.SZ,20240630,其他业务收入,P,4453289.41,3757572.27,695717.14,CNY
300503.SZ,20240630,其他业务,P,4453289.41,3757572.27,695717.14,CNY
300503.SZ,20240630,主轴整机,P,302549942.37,118424715.31,184125227.06,CNY
300503.SZ,20240630,主轴,P,302549942.37,118424715.31,184125227.06,CNY
300627.SZ,20251231,高精度定位装备,P,1684570818.06,998412910.81,686157907.25,CNY
300627.SZ,20251231,系统应用及解决方案,P,2014581290.41,1257171345.32,757409945.09,CNY
300627.SZ,20250630,高精度定位装备,P,908940006.48,492854000.23,416086006.25,CNY
300627.SZ,20250630,系统应用及解决方案,P,924431040.42,572966645.16,351464395.26,CNY
300627.SZ,20250630,数据采集设备,P,908940006.48,492854000.23,416086006.25,CNY
300627.SZ,20250630,数据应用及解决方案,P,924431040.42,572966645.16,351464395.26,CNY
300627.SZ,20241231,高精度定位装备,P,1334235659.88,820084183.03,514151476.85,CNY
300627.SZ,20241231,系统应用及解决方案,P,1916777745.3,1069741762.2,847035983.1,CNY
300627.SZ,20241231,数据采集设备,P,1334235659.88,820084183.03,514151476.85,CNY
300627.SZ,20241231,数据应用及解决方案,P,1916777745.3,1069741762.2,847035983.1,CNY
300627.SZ,20240630,高精度定位装备,P,902876699.09,537353932.03,365522767.06,CNY
300627.SZ,20240630,系统应用及解决方案,P,581208229.97,329899801.53,251308428.44,CNY
300627.SZ,20240630,数据采集设备,P,902876699.09,537353932.03,365522767.06,CNY
300627.SZ,20240630,数据应用及解决方案,P,581208229.97,329899801.53,251308428.44,CNY
300699.SZ,20251231,预浸料,P,237680703.05,54763318.03,182917385.02,CNY
300699.SZ,20251231,碳纤维及织物,P,1456958913.95,767322642.97,689636270.98,CNY
300699.SZ,20251231,碳梁,P,943381013.74,271625325.96,671755687.78,CNY
300699.SZ,20251231,制品和其他,P,209335676.71,40833388.37,168502288.34,CNY
300699.SZ,20251231,其他业务,P,12163383.63,3578713.7,8584669.93,CNY
300699.SZ,20250630,预浸料,P,111314350.36,27493687.56,83820662.8,CNY
300699.SZ,20250630,碳纤维及织物,P,635532890.38,383342405.74,252190484.64,CNY
300699.SZ,20250630,碳梁,P,369042867.77,91996793.3,277046074.47,CNY
300699.SZ,20250630,制品和其他,P,79047535.5,7227679.35,71819856.15,CNY
300699.SZ,20250630,其他业务,P,5858501.66,165800.94,5692700.72,CNY
300699.SZ,20241231,预浸料,P,233597781.52,83556089.69,150041691.83,CNY
300699.SZ,20241231,碳纤维及织物,P,1452055392.59,847585431.78,604469960.81,CNY
300699.SZ,20241231,碳梁,P,536501304.73,141403758.35,395097546.38,CNY
300699.SZ,20241231,制品和其他,P,220597322.38,40355258.86,180242063.52,CNY
300699.SZ,20241231,其他业务,P,7183076.05,2982043.71,4201032.34,CNY
300699.SZ,20240630,预浸料,P,117380983.91,39329280.42,78051703.49,CNY
300699.SZ,20240630,碳纤维及织物,P,682236294.07,399851790.17,282384503.9,CNY
300699.SZ,20240630,碳梁,P,249431113.73,55493591.86,193937521.87,CNY
300699.SZ,20240630,制品和其他,P,104078663.03,20903887.97,83174775.06,CNY
300699.SZ,20240630,其他业务,P,2955982.05,503166.43,2452815.62,CNY
300750.SZ,20251231,电池矿产资源,P,5978096000.0,672497000.0,5305599000.0,CNY
300750.SZ,20251231,电池材料及回收,P,21860936000.0,5961123000.0,15899813000.0,CNY
300750.SZ,20251231,动力电池系统,P,316506369000.0,75441972000.0,241064397000.0,CNY
300750.SZ,20251231,其他业务,P,16916613000.0,12566814000.0,4349799000.0,CNY
300750.SZ,20251231,储能系统,P,62439820000.0,16676131000.0,45763689000.0,CNY
300750.SZ,20250630,电池矿产资源,P,3361240000.0,304734000.0,3056506000.0,CNY
300750.SZ,20250630,电池材料及回收,P,7887379000.0,2083464000.0,5803915000.0,CNY
300750.SZ,20250630,动力电池系统,P,131572512000.0,29487257000.0,102085255000.0,CNY
300750.SZ,20250630,其他业务,P,7665078000.0,5640420000.0,2024658000.0,CNY
300750.SZ,20250630,储能系统,P,28400044000.0,7246775000.0,21153269000.0,CNY
300750.SZ,20241231,电池矿产资源,P,5493003000.0,468392000.0,5024611000.0,CNY
300750.SZ,20241231,电池材料及回收,P,28699935000.0,3017019000.0,25682916000.0,CNY
300750.SZ,20241231,动力电池系统,P,253041337000.0,60580055000.0,192461282000.0,CNY
300750.SZ,20241231,其他业务,P,17487819000.0,9051672000.0,8436147000.0,CNY
300750.SZ,20241231,储能系统,P,57290460000.0,15376457000.0,41914003000.0,CNY
300750.SZ,20240630,电池矿产资源,P,2628858900.0,205368800.0,2423490100.0,CNY
300750.SZ,20240630,电池材料及回收,P,14333006600.0,1176280200.0,13156726400.0,CNY
300750.SZ,20240630,动力电池系统,P,112648720900.0,30299783100.0,82348937800.0,CNY
300750.SZ,20240630,其他业务,P,8331532500.0,4244603100.0,4086929400.0,CNY
300750.SZ,20240630,储能系统,P,28824714700.0,8322949600.0,20501765100.0,CNY
300753.SZ,20251231,鼻腔护理类产品,P,112704704.34,88982875.24,23721829.1,CNY
300753.SZ,20251231,疼痛管理类产品,P,205569777.34,140400772.97,65169004.37,CNY
300753.SZ,20251231,其他主营业务,P,21094727.45,3251776.35,17842951.1,CNY
300753.SZ,20251231,其他业务,P,2648292.39,1437647.82,1210644.57,CNY
300753.SZ,20250630,鼻腔护理类产品,P,46800199.6,34592353.91,12207845.69,CNY
300753.SZ,20250630,疼痛管理类产品,P,95065989.54,64299183.08,30766806.46,CNY
300753.SZ,20250630,其他主营业务,P,17300499.44,1737067.5,15563431.94,CNY
300753.SZ,20241231,鼻腔护理类产品,P,123381551.94,96279211.03,27102340.91,CNY
300753.SZ,20241231,疼痛管理类产品,P,248425846.56,174937192.0,73488654.56,CNY
300753.SZ,20241231,其他主营业务,P,30496803.68,4368170.74,26128632.94,CNY
300753.SZ,20241231,其他业务,P,1498043.39,687708.09,810335.3,CNY
300753.SZ,20240630,鼻腔护理类产品,P,56410097.04,43166948.48,13243148.56,CNY
300753.SZ,20240630,疼痛管理类产品,P,106917591.45,76169565.84,30748025.61,CNY
300753.SZ,20240630,其他主营业务,P,16137552.25,3045832.93,13091719.32,CNY
300760.SZ,20251231,生命信息与支持类产品,P,9836723709.0,5840262705.0,3996461004.0,CNY
300760.SZ,20251231,新兴业务,P,5377961114.0,3428073851.0,1949887263.0,CNY
300760.SZ,20251231,医学影像类产品,P,5716705579.0,3604454438.0,2112251141.0,CNY
300760.SZ,20251231,其他业务,P,110112092.0,62133290.0,47978802.0,CNY
300760.SZ,20251231,体外诊断类产品,P,12240656910.0,7139396948.0,5101259962.0,CNY
300760.SZ,20250630,电生理与血管介入类产品,P,1213804907.0,872887139.0,340917768.0,CNY
300760.SZ,20250630,生命信息与支持类产品,P,5479233254.0,3318059950.0,2161173304.0,CNY
300760.SZ,20250630,医学影像类产品,P,3312210655.0,2155402975.0,1156807680.0,CNY
300760.SZ,20250630,其他主营业务,P,261917908.0,125103929.0,136813979.0,CNY
300760.SZ,20250630,其他业务,P,52058321.0,31142469.0,20915852.0,CNY
