ts_code,chairman,manager,secretary,reg_capital,setup_date,province,city,introduction,main_business,business_scope,employees
300034.SZ,周武平,周武平,刘彬,79696.1563,20021108,北京,北京市,"北京钢研高纳科技股份有限公司(以下简称“公司”)前身为北京钢研高纳科技有限责任公司,成立于2002年11月8日,2004年经国务院国资委【2004】943号文件批准,由有限责任公司整体改制为股份有限公司。2009年12月公司成功登陆深圳证券交易所创业板(股票代码:300034),成为创业板第二批上市企业之一。公司注册资本422,236,162元。",铸造高温合金制品、变形高温合金制品和新型高温合金材料及制品的生产、销售。,技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广，有色金属合金制造；增材制造；有色金属合金销售；机械零件、零部件加工;有色金属压延加工，高性能有色金属及合金材料销售；高品质特种钢铁材料销售；锻件及粉末冶金制品制造;黑色金属铸造；有色金属铸造；非居住房地产租赁;机械设备租赁；货物进出口。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）（不得从事国家和本市产业政策禁止和限制类项目的经营活动）,1986
300035.SZ,余新,皮涛,卢焱,68542.6671,20040406,湖南,岳阳市,"湖南中科电气股份有限公司成立于2004年4月,并于2009年12月25日在深交所创业板上市,是国内电磁行业上市公司,是国内电磁冶金行业品牌企业;是致力于电磁冶金整体解决方案、现代物联网整体解决方案、节能减耗整体解决方案的研发和创新,集现代制造和现代服务于一体的高新技术企业和软件企业。公司占地260亩,总建筑面积10万平米,标准厂房6万余平米的电磁产品研发及生产基地。公司主要产品包括中间包通道式感应加热与精炼装置、金属熔炼和连铸电磁搅拌成套装置、起重磁力成套设备、磁力除铁器。其广泛应用于钢铁、交通运输、造船、机械、矿山等行业。公司主导产品国内市场占有率保持在50%-70%,基本替代了国外产品,累计为国家节约外汇20亿元以上,产品远销各个国家和地区。公司研发实力雄厚,注重自主创新。主要技术骨干(力量)多次承担国家“七·五”、“八·五”、“九·五”连铸电磁搅拌装置研制的重大科技攻关课题。目前,公司拥有多项专利和软件著作权等自主知识产权,获得了多项国家、省部委科技奖励,如:荣获2014年“冶金特种大功率电源系统关键技术与装备及其应用”国家技术发明奖二等奖;荣获第16届“两相逆变电源系统及其综合控制方法”中国专利奖金奖;荣获2013年“冶金特种大功率电力电子变换电源拓扑与控制方法及应用”项目中国机械工业科学技术奖一等奖;荣获2012年度“电力电子混合和混杂系统先进控制方法及应用”湖南省技术发明奖一等奖;荣获2010年“大型企业综合电气节能关键技术及应用”国家科学技术进步奖二等奖。",主要从事工业磁力应用技术和产品的研发、生产、销售和服务。,电磁、电气、机械设备的设计、制造及销售（不含卫星广播电视地面接收设施及国家监控电子产品），普通机械加工，机电维修，电磁技术咨询服务，新能源发电与节能装备的研制，计算机系统集成、电子产品、通讯产品的设计、制造及销售，安防工程安装、视频监控系统、智能系统工程的设计、施工及维护，锂离子电池负极材料、纳米材料以及新型石墨（硅基石墨体系复合材料、硅负极）的研究开发、技术转让、技术咨询、生产、加工和销售，自有房屋租赁。,3980
300045.SZ,高小离,王伟,宋龙,66267.5236,20010601,北京,北京市,"北京华力创通科技股份有限公司成立于2001年6月1日,是注册于中关村科技园区的高新技术和“双软”认证企业,具备完整的国防军工准入资质,以及北斗用户终端研发和分理服务资质。
华力创通是国内国防、政府及行业信息化技术与创新应用的领先者。经过近20年的持续科技创新,已经形成卫星导航、卫星移动通信、雷达信号处理和仿真测试四个业务板块。
在国防军工市场,依托核心技术,致力于为我军精确制导武器、电子对抗、航空电子、信息化作战、指挥控制及先进武器系统研制等领域,提供先进的器件、终端、系统和解决方案。
在政府及行业市场,业务涵盖智慧城市、空间信息、应急通信、变形监测、海洋工程等,为客户提供整套系统及解决方案。
未来,华力创通将继续秉承“以创新寻求发展,以发展带动创新”的为导向,坚持自主创新、合作共赢。同时,以产业经营为主体,以技术研究和资本经营为两翼,形成“产业+技术+资本”相生互动、良性循环的业务生态效应,立足国防军工,引领军民融合,推动卫星应用、无人平台产业化发展。",基于计算机技术的仿真测试系统及其相关设备的研发、生产和销售。,橡胶、特种车辆、电子信息系统和产品技术开发；技术推广；技术转让；技术咨询；技术服务；技术培训；技术中介服务；货物进出口；技术进出口；代理进出口；研发和委托加工卫星导航和卫星移动通信设备、惯性导航设备、农机自动驾驶仪、仪器仪表、光纤通道设备、红外热成像仪器、光学仪器设备、光电设备及电子产品；销售自产产品、计算机、软件及辅助设备、卫星导航和卫星移动通信设备、惯性导航设备、农机自动驾驶仪、仪器仪表、光纤通道设备、红外热成像仪器、光学仪器设备、光电设备、电子产品、电子元器件、通讯设备、无人机及零配件、机械设备；计算机系统集成；应用软件服务；出租办公用房；会议服务；承办展览展示活动；委托加工雷达及配套设备；信息系统集成服务；机动车维修；通讯设备维修；航空航天器制造；通信系统设备制造；通信终端设备制造；雷达及配套设备制造；智能无人飞行器制造；电子元件制造；电子设备制造；导航、测绘、气象及海洋专用仪器制造；电气设备修理；集成电路制造；建筑劳务分包；房屋建筑和市政基础设施项目工程总承包；建筑智能化工程施工。（市场主体依法自主选择经营项目，开展经营活动；房屋建筑和市政基础设施项目工程总承包、建筑智能化工程施工、建筑劳务分包以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。）,696
300101.SZ,梁丽涛,杜辉,梁丽涛（代）,56790.57,20030612,四川,成都市,"成都振芯科技股份有限公司是成立于2003年6月的国家级高新技术企业,注册资本55600万元,于2010年8月在深圳创业板成功上市(股票代码:300101)。公司是入驻国家集成电路设计成都产业化基地的首批企业之一,是四川省第三批建设创新型培育企业、四川省集成电路设计产业技术创新联盟成员单位,也是航空、船舶等国有大型科技工业企业的电子元器件配套定点单位,通过了GB/T19001-2008idtISO9001:2008质量体系认证。公司多年来致力于围绕北斗卫星导航应用的“元器件-终端-系统”产业链提供产品和服务,拥有北斗分理级和终端级的民用运营服务资质,被列为国家重点支持的北斗系列终端产业化基地。主要产品包括北斗卫星导航应用关键元器件、高性能集成电路、北斗卫星导航终端及北斗卫星导航定位应用系统。经过多年的拼搏,公司已发展成为国内综合实力强大、产品系列最全、技术水平领先的北斗关键元器件研发和生产企业之一,自主研制生产的7大类40余种北斗卫星导航应用终端已广泛应用于国防、地质、电力、交通运输、公共安全、通信、水利、林业等专业应用领域。公司拥有视频图像领域雄厚的技术实力,以“视频监控-智能安防”为发展战略,致力于为国内安防监控行业的用户、集成商和渠道商提供全面专业的系统产品、整体解决方案及本地化服务。公司以“高清智能、行业应用、联网扩容”为核心的网络智能安防监控总体解决方案及各种产品已广泛应用于公共安全、金融、交通、能源、城市管理、行政监管、厂矿企业、医院学校、楼宇园区、电信通讯等多个领域。","公司围绕北斗卫星导航应用的“元器件-终端-系统”产业链提供产品和服务,主要从事北斗卫星导航应用关键元器件、特种行业高性能集成电路、北斗卫星导航终端的设计、开发、生产和销售,以及北斗卫星导航定位应用系统的开发和建设。",设计、开发、销售集成电路、微波组件及相关电子器件；设计、开发、生产（另设分支机构或另择经营场地经营）、销售卫星导航应用设备、软件和相关电子应用产品；设计、开发、生产（另设分支机构或另择经营场地经营）、销售监控电视摄像机；软件开发、信息系统集成、工程设计、施工和相关技术服务、技术转让及信息咨询；数据处理、存储服务；货物进出口，技术进出口；电子与智能化工程设计、施工（凭资质证书从事经营）；电信业务代理（凭电信业务代理合同在合同期内经营）；（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,1053
300124.SZ,朱兴明,朱兴明,宋君恩,270760.3944,20030410,广东,深圳市,"深圳市汇川技术股份有限公司自成立以来始终专注于电机驱动与控制、电力电子、工业网络通信等核心技术,坚持技术营销与行业营销,坚持为细分行业提供“工控+工艺”的定制化解决方案及进口替代的经营策略,实现企业价值与客户价值共同成长。经过15年的发展,公司已经从单一的变频器供应商发展成机电液综合产品及解决方案供应商。目前公司主要产品包括:①服务于智能装备领域的工业自动化产品,包括各种变频器、伺服系统、控制系统、工业视觉系统、传感器、高性能电机、高精密丝杠等核心部件及机电液一体化解决方案;②服务于工业机器人领域的核心部件、整机及解决方案,包括机器人专用控制系统、伺服系统、视觉系统、高精密丝杠、SCARA机器人、六关节机器人等;③服务于新能源汽车领域的动力总成产品,包括各种电机控制器、辅助动力系统、高性能电机、DC/DC电源及动力总成系统等;④服务于轨道交通领域的牵引与控制系统,包括牵引变流器、辅助变流器、高压箱、牵引电机和TCMS等;⑤服务于设备后服务市场的工业互联网解决方案,包括工业云、应用开发平台、智能硬件、信息化管理平台等。公司产品广泛应用于新能源汽车、电梯、空压机、工业机器人/机械手、3C制造、锂电池、起重、机床、金属制品、电线电缆、塑胶、印刷包装、纺织化纤、建材、冶金、煤矿、市政、轨道交通等行业。公司是专门从事工业自动化和新能源相关产品研发、生产和销售的国家高新技术企业。掌握了高性能矢量变频技术、PLC技术、伺服技术和永磁同步电机等核心平台技术。截至2017年12月31日,公司拥有已获证书的专利746项,其中发明专利229项,实用新型专利413项,外观专利104项。公司2017年新增发明专利47项,新增实用新型专利46项,新增外观专利23项。",工业自动化控制产品的研发、生产和销售,一般项目：工业自动控制系统装置制造；工业自动控制系统装置销售； 工业控制计算机及系统制造；工业控制计算机及系统销售；智能机器人研发；智能机器人销售；工业机器人制造；工业机器人销售；工业机器人安装、维修； 电机及其控制系统研发；虚拟现实设备制造；输配电及控制设备制造；电机制造；机械电气设备制造；机械设备研发；机械设备销售；其他通用仪器制造；电力电子元器件制造；物联网技术研发；软件开发；物联网设备制造；互联网设备制造；工业互联网数据服务； 智能基础制造装备制造；智能基础制造装备销售；配电开关控制设备制造；配电开关控制设备销售；配电开关控制设备研发；机械电气设备销售；电力电子元器件销售；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；货物进出口；技术进出口；企业总部管理；以自有资金从事投资活动；自有资金投资的资产管理服务；非居住房地产租赁（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。许可项目：电气安装服务（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）。,27292
300161.SZ,陈吉红,田茂胜,陈程,19869.6906,19941018,湖北,武汉市,"武汉华中数控股份有限公司(股票代码:300161)创立于1994年,注册资本1.7279亿元,是“创新型企业”、全国机械工业先进集体、中国机床工具协会副理事长、数控系统分会理事长单位、全国机床数控系统标委会秘书长单位。已获得国家科技进步二等奖1项、省部级科技进步一等奖4项,有9项产品被评为国家级重点新产品,华中数控系统被列入首批自主创新产品目录。2009年,华中数控光荣入选中央建国六十周年成就展和湖北省“荆楚辉煌60名片”。2011年,光荣入选国家“十一五”重大科技成就展。胡锦涛、温家宝、吴邦国、李长春、张德江、刘延东等党和国家领导人先后对华中数控成果进行考察,对华中数控坚持产学研结合,推动科技成果转化,发展国家战略产业,给予高度评价。",数控系统、机电一体化、电子、计算机、激光、通信等技术及产品的开发、研制、技术服务。,许可项目：第二类医疗器械生产（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）。一般项目：第二类医疗器械销售；数控系统、机器人、智能生产线、新能源汽车设计和配套产品、机电一体化、电子、计算机、激光、通信、工业软件、红外等技术及产品的开发、研制、生产、技术服务；开发产品的销售；机械及静电喷塑加工；经营本企业和成员企业自产产品及技术的出口业务；经营本企业和成员企业科研生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进出口业务（国家限定公司经营和国家禁止进出口的商品除外）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,2736
300224.SZ,王庆凯,李志强,于在海,93070.0417,20000406,山东,烟台市,"烟台正海磁性材料股份有限公司产品被广泛应用于信息产业、汽车行业、电力设备、家用电器、石油化工、机械制造、航空航天、医疗器械等领域,产品综合品质达到世界一流水平,赢得了国内外客户的一致赞誉。公司与中国五矿合资成立了江华正海五矿新材料有限公司,延伸了公司产业线,增强了公司综合竞争力。",高性能钕铁硼永磁材料和新能源汽车电机驱动系统的研发、生产、销售和服务。,生产销售各种磁性材料及相关元器件；货物和技术的进出口（国家禁止的除外，需许可证经营的，凭许可证经营）。,3318
300238.SZ,张永明,赵峰,徐庆荣,26515.5701,19991022,广东,广州市,"冠昊生物科技股份有限公司愿与后来者分享创业经验,成立了集合各种资源的、高效的、有深度和广度的产业化转化平台——广东冠昊生命健康科技园,致力于搭建专业的生命健康产业领域科技成果产业化转化的平台,吸纳、扶植众多生命健康领域的科技项目和小微企业来园区创业。",再生医学材料及再生型医用植入器械的研发、生产与销售。,研究、开发、生产：II、III 类：（2017年医疗器械分类目录）13 无源植入器械，14 注输、护理和防护器械；6846 植入材料和人工器官，6864 医用卫生材料及敷料；三类、二类：植入材料和人工器官，医用卫生材料及敷料、药品的批发、零售（不设店铺）；药品生产；销售自产产品及提供服务；自有资产对外投资，高新技术成果和创业型科技企业、高新技术企业的孵化及投资；生物科技、医药医疗等领域技术开发、咨询、转让和服务；管理信息咨询；自有固定资产（包括房屋、仪器设备）的出售及租赁；技术进出口、货物进出口。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,535
300274.SZ,曹仁贤,曹仁贤,陆阳,207321.1424,20070711,安徽,合肥市,"阳光电源股份有限公司是一家专注于太阳能、风能、储能等新能源电源设备的研发、生产、销售和服务的国家重点高新技术企业。主要产品有光伏逆变器、风能变流器、储能系统、新能源汽车驱动系统,并致力于提供全球一流的光伏电站解决方案。自1997年成立以来,公司始终专注于新能源发电领域,坚持以市场需求为导向、以技术创新作为企业发展的动力源,培育了一支研发经验丰富、自主创新能力较强的专业研发队伍;先后承担了20余项国家重大科技计划项目,主持起草了多项国家标准,是行业内为数极少的掌握多项自主核心技术的企业之一。","光伏逆变器、风能变流器及其它电力电源的研发、生产、销售和服务,为可再生能源发电行业用户提供系统解决方案。","新能源发电设备、分布式电源、及其配套产品的研制、生产、销售、服务、系统集成及技术转让;新能源发电工程、制氢系统及新能源汽车充换电设施的设计、开发、投资、建设和经营;电力电子设备、电气传动及控制设备、不间断电源、储能电源、制氢设备、新能源汽车充换电设备及系统、电能质量控制装置的研制、生产及销售;货物或技术进出口(国家禁止或涉及行政审批的货物和技术进出口除外)。(依法须经批准的项目, 经相关部门批准后方可开展经营活动)",19006
300285.SZ,张曦,霍希云,胡俊,99704.8299,20050421,山东,东营市,"山东国瓷功能材料股份有限公司成立于2005年4月,是一家专业从事新材料领域,集研发、生产、销售为一体的高新技术企业。公司产品涵盖电子陶瓷介电材料、结构陶瓷材料(纳米复合氧化锆和氧化铝等)、建筑陶瓷材料(陶瓷墨水、釉料)、电子金属浆料(银浆、铝浆、铜浆、镍浆等)、催化材料(蜂窝陶瓷、分子筛、铈锆固溶体等)等。产品主要应用在电子信息和通讯、生物医药、新能源汽车、建筑材料、汽车及工业催化、太阳能光伏、航空航天等现代高科技领域。公司承建了“山东省电子陶瓷材料工程技术研究中心”和“山东省电子陶瓷材料工程试验室”、“山东省企业技术中心”三大科研平台,持续开展技术创新和产品研发,已累计取得发明专利28项、实用专利51项,其中“一种连续制备钛酸钡粉体的工艺”获得中国专利金奖;公司自主研发项目——“多层陶瓷电容器用钛酸钡基介电陶瓷材料的产业化关键技术及应用”获得了国家科技进步奖二等奖;凭借突出的研发实力,主持制定了《电子工业用高纯钛酸钡》行业标准、《纳米级二氧化钛》和《硅橡胶用气相二氧化硅》国际标准,成为了国内特种陶瓷粉体材料领域的引领者,打破了国外在本领域的垄断地位。",高端功能陶瓷材料的研发、生产和销售,许可项目：第二类医疗器械生产；第三类医疗器械生产；第三类医疗器械经营。(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准) 一般项目：新材料技术研发；电子专用材料制造；电子专用材料销售；特种陶瓷制品制造；特种陶瓷制品销售；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；货物进出口；第一类医疗器械生产；第一类医疗器械销售；第二类医疗器械销售。(除依法须经批准的项目外，凭营业执照依法自主开展经营活动),5170
300296.SZ,李军,李军,刘阳,271197.7222,19950821,北京,北京市,"利亚德光电股份有限公司成立于1995年,2012年3月在深交所成功上市(股票代码:300296),利亚德承建项目遍布全国,2008年,利亚德承建的北京奥运会巨型LED地屏画卷和梦幻五环向世界展示中国梦;国庆50周年庆典阅兵游行LED彩车以及国庆60周年庆典天安门广场驻立LED大屏,利亚德用实力书写“LED中国制造”;2014年打造APEC2014全新鸟巢LED网幕外观,再次实现从“地面”到“空中”的完美升级,演绎中国风范,APEC风采。","专业从事LED应用产品研发、设计、生产、销售和服务的高新技术企业,致力于为客户提供高效、节能、可靠的LED应用产品及其整体解决方案。公司生产的LED应用产品主要包括LED全彩显示产品、系统显示产品、创意显示产品、LED电视、LED照明产品和LED背光标识系统等六大类。",许可项目：建设工程施工；建设工程设计；电气安装服务；道路货物运输（网络货运）。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：电子专用设备制造；信息技术咨询服务；计算机系统服务；集成电路芯片及产品制造；显示器件制造；显示器件销售；电子产品销售；照明器具销售；租赁服务（不含许可类租赁服务）；货物进出口；技术进出口；广告设计、代理；规划设计管理；文艺创作；专业设计服务；园林绿化工程施工；会议及展览服务；音响设备制造；音响设备销售；通信设备制造；机械设备销售；广播影视设备销售；广播电视设备制造（不含广播电视传输设备）；家用电器制造；家用视听设备销售；计算机软硬件及辅助设备零售；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；轨道交通运营管理系统开发；文化用品设备出租；软件开发；动漫游戏开发。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）（不得从事国家和本市产业政策禁止和限制类项目的经营活动。）,4405
300308.SZ,刘圣,刘圣,王军,111523.4641,20050627,山东,烟台市,中际旭创股份有限公司（SZ：300308）系专业的高速光模块解决方案提供商，是集高端光通信收发模块的研发、设计、封装、测试和销售于一体的技术创新型企业。2017年，中际旭创正式登陆创业板。近年来，中际旭创保持着良好的营收表现和出色的资本运作能力，发挥平台优势，整合产业资源，不断加强光电产业全链条投资布局。,"电机绕组制造装备的研发、设计、生产和销售,光模块生产、销售业务",通信设备制造；光通信设备制造；光通信设备销售；电子元器件制造；电子元器件零售；光电子器件制造；光电子器件销售；集成电路芯片及产品制造；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；货物进出口；以自有资金从事投资活动；企业管理；非居住房地产租赁。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,11625
300346.SZ,冯剑松,WANG LUPING(王陆平),周建峰,69115.6903,20001228,江苏,苏州市,"江苏南大光电材料股份有限公司(股票代码:300346),成立于2000年,坐落于苏州工业园区,是一家专业从事先进电子材料——高纯金属有机化合物(MO源)的研发、生产和销售的高新技术企业,公司对关键技术拥有完全自主知识产权,亦是全球MO源领导供应商之一。南大光电拥有完善的质量管理体系,公司已经通过ISO9001:2008质量体系认证、ISO14001:2004环境体系认证及OHSAS18001:2007职业健康与安全体系认证。",从事光电新材料MO源的研发、生产和销售。,高新技术光电子及微电子材料的研究、开发、生产、销售，高新技术成果的培育和产业化，实业投资，国内贸易，经营本企业自产产品的出口业务和本企业所需的机械设备、零配件、原辅材料的进口业务。,1422
300378.SZ,叶子祯,叶子祯,林健伟,27155.183,20011226,上海,上海市,"公司是亚太区值得信赖的ERP企业管理软件与服务供应商,是海峡两岸成立较早、用户众多、团队专业、属于中国人的ERP公司,拥有自主的知识产权和创新能力。1982年在台北成立鼎新电脑,1997年开始在国内提供ERP的专业服务。鼎捷软件完全整合两岸资源,致力于实现“让ERP在中国普遍成功”的理想,为国内外众多企业成功地提供了包括ERP在内的专业企业管理软件产品与服务。目前,仅在亚太地区就有超过50,000家客户,其中包括财富五百强的企业也正在通过鼎捷的管理方案而持续获益。2014年1月,鼎捷软件在深圳交易所创业板正式开始挂牌上市,公司跨入全新发展阶段。未来,鼎捷软件将凭借全面的产品系列和创新服务,以技术优势、客户优势和管理优势,抓住国内企业转型升级的有利时机。更在信息化需求迅猛增长下,帮助广大企业提高管理水平、实现管理红利、创造价值优势和国际竞争力。",以自制ERP 软件为核心的企业管理软件的研发、销售、实施及服务。,一般项目：软件销售；软件开发；软件外包服务；计算机软硬件及辅助设备批发；计算机软硬件及辅助设备零售；信息技术咨询服务；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；信息咨询服务（不含许可类信息咨询服务）；信息系统集成服务；会议及展览服务；人工智能硬件销售；工业机器人安装、维修；智能控制系统集成；咨询策划服务；技术进出口；计算机软硬件及外围设备制造；文化、办公用设备制造；计算机及办公设备维修；市场营销策划；货物进出口。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）许可项目：第二类增值电信业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）,4861
300381.SZ,陈少美,周德荣,朱善敏,48017.3861,19910903,广东,珠海市,"广东溢多利生物科技股份有限公司成立于1991年,总部位于广东省珠海市南屏科技工业园。经过多年发展,公司产业规模不断扩大,现有19家控股公司,1个国家级企业技术中心、1所博士后科研工作站、1个集团研究院、3大科研中心、5所研发工程中心,15大生产基地;公司在国内建有25个直销办事处,在欧洲、美洲、亚洲等60多个国家和地区建有完善的海外营销网络,拥有国内外2300多家优质直销客户。是中国生物酶制剂行业首家上市公司(股票代码300381)、首批高新技术企业、全球极具竞争力的甾体激素医药企业,被福布斯评为2017年上市潜力百强企业。
溢多利在发展中积累了雄厚的技术资源,形成了独有的技术创新优势。目前公司拥有151项发明专利,11项核心技术,并拥有基因工程技术、酶工程技术、生物工程技术、液体发酵技术、固体发酵技术、复合酶协同技术、制剂剂型技术、高分子絮凝技术、酶制剂产品应用技术以及甾体激素合成等诸多创新型核心技术,为公司高速成长及持续发展奠定扎实基础。
溢多利坚持以现代生物工程为主体,以特色生物医药、绿色生物制造为两翼,为客户提供自然、安全、高效、环保的整体生物技术解决方案,逐步解决人类发展中生态危机、环境污染、资源短缺、健康安全四大难题,实现人与自然和谐健康发展。",主要从事饲用酶制剂的研发、生产和销售,研发、生产及销售生物医药、生物酶制剂、饲料添加剂、添加剂预混合饲料、动物药品；生产及销售蒸汽、电力；房屋租赁。(以上需行政许可的项目，凭许可证经营，法律法规禁止的不得经营),1106
300421.SZ,施祥贵,施波,陈芳,29403.0484,20001212,江苏,南通市,"江苏力星通用钢球股份有限公司秉承以科技创新作为加快转变经济发展方式的着手点,依托广大干部员工的精密合作,产品已达到世界先进水平,并被应用于世界著名品牌汽车、精密电器、大型风电设备的关键部件中。公司先后完成多个国家级技术改造项目,总投资达3亿元,引进了具有世界先进水平的生产技术及检测设备;成立了自有的研发机构,专门从事于公司新产品、新材料、新技术、新工艺方面的研究和开发。公司生产的“力星”牌钢球荣获江苏省“名牌产品”,“力星”商标被认定为江苏省著名商标,9Gr18Mo不锈钢钢球、汽车轮毂钢球、风能发电专用钢球等均获“国家级重点新产品”。公司拥有一套完整高效的管理机制,保证了企业优质高效的运转,先后通过了ISO9001:2000和TS16949质量管理体系标准认证以及ISO14001环境管理体系的认证。在力星钢球人的不懈努力下,公司先后获得了江苏省政府颁发的“技术进步企业”、国家高新技术企业等称号,并被列为国务院特定振兴企业之一,连续十年被评为中国工业行业(其他通用零部件)排头兵企业,已成为世界钢球行业著名企业。并于2015年2月17日在深圳证券交易所创业板正式挂牌上市。",精密轴承滚动体的研发、生产和销售,钢球制造、销售；滚子生产、销售；机械设备及配件、通用机械及零配件、轴承、五金产品、金属材料及制品、化工原料及产品（危险化学品除外）、润滑油、仪器仪表、电气设备及配件、机电设备的销售；自营和代理各类商品的进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）一般项目：特种陶瓷制品制造；特种陶瓷制品销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,1245
300471.SZ,王季文,宋福才,李宏盼,47015.8731,20050107,四川,成都市,"公司(以下简称“厚普股份”)成立于2005年1月7日,于2015年6月11日在深圳证券交易所创业板上市(股票代码:300471)。厚普股份为国家认定的高新技术企业,技术中心被认定为四川省企业技术中心,公司先后参与了六项国家标准、规范及两项地方标准的起草和编制,为行业的规范、良性发展做出积极贡献。公司CNG加气机通过了欧盟ATEX防爆体系认证,LNG集装箱橇装通过欧盟PED(G模式)承压设备安全认证及MD机械指令认证,LNG加气机通过欧盟ATEX防爆认证。公司“基于网络化管理的高安全性CNG加气机”获得国家科技部科技型中小企业技术创新基金并通过验收;LNG加气机及LNG加气站成套设备通过四川省科技厅科技成果鉴定,总体上处于国内领先水平;公司LNG/L-CNG全橇装加气装置通过四川省科技厅科技成果鉴定,处于国际领先水平;双泵橇智能LNG加气站成套设备通过四川省科技厅科技成果鉴定,总体技术处于国内领先水平。",天然气汽车加气站设备及信息化集成监管系统的研发、设计、生产、销售和服务,压缩、液化天然气、氢气的车用、船用、工业及民用加气站设备的设计、开发、制造（限在工业园区内经营）、销售、租赁、维修及技术服务（国家法律、法规禁止的除外）；机电产品、化工产品（不含危险品）、电子产品（国家有专项规定的除外）的设计、开发、制造（限在工业园区内经营）、销售、技术服务；船舶及船舶工程设计、咨询（凭资质证书经营）；特种设备生产；消防设施工程、机电设备安装工程、化工石油设备管道安装工程（以上项目凭资质证书从事经营）；货物进出口、技术进出口。（依法须经批准的项目，经相关部门批准后方可展开经营活动）。,1031
300476.SZ,陈涛,赵启祥,朱溪瑶,98278.4813,20060728,广东,惠州市,"胜宏科技(惠州)股份有限公司于2006年7月落户惠阳区淡水镇新桥村行诚科技园,2015年6月11日,在深交所创业板成功挂牌上市,股票代码:300476。公司产品广泛应用于LED显示器、SERVER(服务器)、通讯、医疗器械、新能源汽车、电脑周边等领域。胜宏科技作为全球印制电路板制造百强企业;中国印制电路行业协会副理事长单位,是行业标准的制定单位之一。位居中国印制电路行业企业排行榜前列。胜宏科技注重产品研发及技术革新,拥有惠州市工程技术研究开发中心、广东省工程技术研发中心,先后通过UL安全认证、ISO/9001、ISO/14001、OHSAS18001、TS16949、CQC、QC080000、中国ROHS、知识产权管理体系、信息安全管理体系、能源管理体系认证;获得了“国家火炬计划重点高新技术企业”、“国家知识产权优势企业”、“广东省创新型企业”和“广东省知识产权优势企业”等荣誉。胜宏科技坚持走可持续发展之路,致力于打造绿色、生态、智慧型工业园区。不仅大力推行6S活动,还引入ERP管理系统,实行精细化、数字化的生产管理方式;在重视生产的同时注重环保,投资五千万元建造废水处理站,在节能环保方面做出巨大成绩,各项环保指标符合国家标准。管理团队年富力强,管理经验丰富、专业技能突出。公司愿与海内外厂商精诚合作,共创辉煌。",高密度印制线路板的研发、生产和销售,一般项目：电子元器件制造；电子元器件批发；电子元器件零售；电子专用材料研发（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）（以上项目不涉及外商投资准入特别管理措施）,17989
