ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,ps,total_mv,circ_mv
301368.SZ,20250218,63.86,13.7495,0.77,318.3624,744.1597,7.8604,17.8645,766958.6,409479.5158
301368.SZ,20250217,65.96,16.4906,0.92,328.8316,768.6309,8.1189,18.4519,792179.6,422945.0182
301368.SZ,20250214,62.37,15.6146,0.8,310.9343,726.7967,7.677,17.4476,749063.7,399925.4213
301368.SZ,20250213,64.16,16.7075,0.77,319.858,747.6556,7.8973,17.9484,770561.6,411403.159
301368.SZ,20250212,65.94,17.1627,0.74,328.7319,768.3979,8.1164,18.4463,791939.4,422816.7754
301368.SZ,20250211,67.31,23.1838,1.04,335.5618,784.3625,8.285,18.8296,808393.1,431601.4126
301368.SZ,20250210,64.58,16.4907,0.65,321.9519,752.5498,7.949,18.0659,775605.8,414096.2595
301368.SZ,20250207,66.16,23.8687,0.93,329.8287,770.9615,8.1435,18.5079,794581.6,424227.447
301368.SZ,20250206,66.84,27.7668,1.18,333.2187,778.8856,8.2272,18.6981,802748.4,428587.705
301368.SZ,20250205,63.96,25.3299,1.11,318.861,745.325,7.8727,17.8924,768159.6,410120.7302
301368.SZ,20250127,57.14,18.3431,0.77,284.8611,665.8516,7.0332,15.9846,686251.4,366389.9082
301368.SZ,20250124,61.95,30.8223,1.37,308.8405,721.9025,7.6253,17.3301,744019.5,397232.3208
301368.SZ,20250123,57.07,26.0022,1.25,284.5121,665.0359,7.0246,15.965,685410.7,365941.0581
301368.SZ,20250122,55.45,16.7011,0.75,276.4359,646.1581,6.8252,15.5118,665954.5,355553.3848
301368.SZ,20250121,56.45,22.2047,0.97,281.4212,657.811,6.9483,15.7916,677964.5,361965.5288
301368.SZ,20250120,55.19,22.8295,1.02,275.1397,643.1283,6.7932,15.4391,662831.9,353886.2274
301368.SZ,20250117,54.34,24.8232,1.18,270.9022,633.2232,6.6886,15.2013,652623.4,348435.905
301368.SZ,20250116,52.98,17.7807,0.89,264.1222,617.3752,6.5212,14.8208,636289.8,339715.3891
301368.SZ,20250115,53.38,23.6683,1.35,266.1163,622.0364,6.5704,14.9327,641093.8,342280.2467
301368.SZ,20250114,52.44,25.7361,1.89,261.4301,611.0826,6.4547,14.6698,629804.4,336252.8314
301368.SZ,20250113,47.93,19.9777,1.85,238.9463,558.5276,5.8996,13.4081,575639.3,307334.0619
301368.SZ,20250110,46.77,18.2848,2.06,233.1633,545.0101,5.7568,13.0836,561707.7,299895.9749
301368.SZ,20250109,46.06,12.2652,1.52,229.6238,536.7365,5.6694,12.885,553180.6,295343.3526
000837.SZ,20260702,11.92,6.4959,2.06,230.5733,245.5164,2.4761,2.982,1219589.7936,1200824.7336
000837.SZ,20260701,11.4,3.1114,1.0,220.5147,234.8059,2.368,2.8519,1166386.212,1148439.762
000837.SZ,20260630,11.11,3.0501,0.94,214.9051,228.8328,2.3078,2.7793,1136714.9838,1119225.0663
000837.SZ,20260629,10.51,3.6697,1.12,203.2991,216.4746,2.1832,2.6292,1075326.2358,1058780.8683
000837.SZ,20260626,10.75,2.6477,0.77,207.9415,221.4179,2.233,2.6893,1099881.735,1082958.5475
000837.SZ,20260625,11.06,3.2615,0.95,213.9379,227.8029,2.2974,2.7668,1131599.2548,1114188.0498
000837.SZ,20260624,11.58,2.9391,0.83,223.9965,238.5134,2.4054,2.8969,1184802.8364,1166573.0214
000837.SZ,20260623,11.93,3.6968,1.06,230.7667,245.7223,2.4781,2.9845,1220612.9394,1201832.1369
000837.SZ,20260622,11.75,3.8303,1.08,227.2849,242.0149,2.4407,2.9394,1202196.315,1183698.8775
000837.SZ,20260618,12.2,3.3644,0.92,235.9894,251.2835,2.5342,3.052,1248237.876,1229032.026
000837.SZ,20260617,12.03,3.3168,0.81,232.701,247.782,2.4989,3.0095,1230844.3974,1211906.1699
000837.SZ,20260616,12.48,3.3954,0.66,241.4056,257.0507,2.5924,3.1221,1276885.9584,1257239.3184
000837.SZ,20260615,12.35,3.4902,0.6,238.8909,254.3731,2.5654,3.0895,1263585.063,1244143.0755
000837.SZ,20260612,12.2,4.2305,0.72,235.9894,251.2835,2.5342,3.052,1248237.876,1229032.026
000837.SZ,20260611,12.26,3.819,0.68,237.15,252.5194,2.5467,3.067,1254376.7962,1235076.4912
000837.SZ,20260610,12.55,5.535,1.14,242.7596,258.4925,2.6069,3.1396,1284048.0254,1264291.1879
000837.SZ,20260609,13.25,8.5982,2.49,256.3,272.9104,2.7523,3.3147,1355668.234,1334809.4215
000837.SZ,20260608,12.67,6.944,2.93,245.0808,260.9641,2.6319,3.1696,1296325.7755,1276380.028
000837.SZ,20260605,12.02,4.5693,2.4,232.5076,247.5761,2.4968,3.007,1229821.2961,1210898.8111
000837.SZ,20260604,11.47,2.3472,1.26,221.8687,236.2477,2.3826,2.8694,1173548.275,1155491.6275
000837.SZ,20260603,11.43,1.8303,0.86,221.095,235.4238,2.3743,2.8594,1169455.6917,1151462.0142
000837.SZ,20260602,11.35,1.5977,0.64,219.5475,233.7761,2.3577,2.8394,1161270.525,1143402.7875
000837.SZ,20260601,11.45,1.4881,0.52,221.4819,235.8358,2.3784,2.8644,1171501.9834,1153476.8209
000837.SZ,20260529,11.6,2.2416,0.71,224.3834,238.9253,2.4096,2.9019,1186849.1709,1168587.8709
000837.SZ,20260528,12.15,2.1303,0.55,235.0223,250.2537,2.5238,3.0395,1243122.192,1223995.0545
000837.SZ,20260527,12.05,3.2154,0.84,233.0879,248.194,2.5031,3.0145,1232890.7336,1213921.0211
000837.SZ,20260526,12.52,3.489,0.84,242.1793,257.8746,2.6007,3.1321,1280978.5879,1261268.9779
000837.SZ,20260525,12.46,3.1524,0.75,241.0187,256.6388,2.5882,3.1171,1274839.7129,1255224.5579
000837.SZ,20260522,12.65,3.83,0.87,244.6939,260.5522,2.6277,3.1646,1294279.4838,1274365.2213
000837.SZ,20260521,12.68,5.6736,1.48,245.2743,261.1701,2.6339,3.1721,1297348.9213,1277387.4313
000837.SZ,20260520,12.39,2.9921,0.77,239.6647,255.197,2.5737,3.0996,1267677.692,1248172.7345
000837.SZ,20260519,12.77,5.201,1.28,247.0152,263.0238,2.6526,3.1946,1306557.2338,1286454.0613
000837.SZ,20260518,12.32,3.2012,0.81,238.3106,253.7552,2.5591,3.082,1260515.6712,1241120.9112
000837.SZ,20260515,12.35,5.0536,1.42,238.8909,254.3731,2.5654,3.0895,1263585.1087,1244143.1212
000837.SZ,20260514,11.87,2.6824,0.73,229.6061,244.4865,2.4657,2.9695,1214474.1085,1195787.761
000837.SZ,20260513,12.13,3.2164,0.96,234.6354,249.8417,2.5197,3.0345,1241075.9003,1221980.2478
000837.SZ,20260512,12.22,6.2357,2.58,236.3763,251.6955,2.5384,3.057,1250284.2128,1231046.8778
000837.SZ,20260511,11.78,2.5772,1.16,227.8652,242.6328,2.447,2.947,1205265.796,1186721.131
000837.SZ,20260508,11.8,3.1244,1.74,228.2521,243.0447,2.4511,2.952,1207312.0877,1188735.9377
000837.SZ,20260507,11.56,3.1726,2.25,223.6096,238.1015,2.4013,2.8919,1182756.5876,1164558.2576
000837.SZ,20260506,11.15,1.6184,1.29,215.6789,229.6567,2.3161,2.7893,1140807.6083,1123254.7208
000837.SZ,20260430,11.11,1.5888,1.38,214.9051,228.8328,2.3078,2.7793,1136715.0249,1119225.1074
000837.SZ,20260429,10.95,1.579,1.56,211.8102,211.8102,2.2955,2.7393,1120344.6915,1103106.654
000837.SZ,20260428,10.68,1.0393,1.05,206.5875,206.5875,2.2389,2.6718,1092719.7539,1075906.7639
000837.SZ,20260427,10.89,1.2377,1.29,210.6496,210.6496,2.2829,2.7243,1114205.8165,1097062.234
000837.SZ,20260424,10.71,0.8165,0.76,207.1678,207.1678,2.2451,2.6793,1095789.1914,1078928.9739
000837.SZ,20260423,10.77,1.0793,1.04,208.3284,208.3284,2.2577,2.6943,1101928.0664,1084973.3939
000837.SZ,20260422,10.97,0.9041,0.84,212.197,212.197,2.2996,2.7443,1122390.9832,1105121.4607
000837.SZ,20260421,10.95,0.9113,0.8,211.8102,211.8102,2.2955,2.7393,1120344.6915,1103106.654
000837.SZ,20260420,11.02,1.099,1.03,213.1642,213.1642,2.3101,2.7568,1127506.7124,1110158.4774
000837.SZ,20260417,11.0,1.3497,1.33,212.7773,212.7773,2.3059,2.7518,1125460.4207,1108143.6707
000837.SZ,20260416,10.91,0.9198,0.87,211.0364,211.0364,2.2871,2.7293,1116252.1082,1099077.0407
000837.SZ,20260415,10.85,1.0758,0.9,209.8758,209.8758,2.2745,2.7143,1110113.2331,1093032.6206
000837.SZ,20260414,10.96,1.2275,1.12,212.0036,212.0036,2.2975,2.7418,1121367.8374,1104114.0574
000837.SZ,20260413,10.78,0.7462,0.66,208.5218,208.5218,2.2598,2.6968,1102951.2123,1085980.7973
000837.SZ,20260410,10.73,1.1213,0.99,207.5546,207.5546,2.2493,2.6843,1097835.4831,1080943.7806
000837.SZ,20260409,10.6,1.1402,1.0,205.04,205.04,2.2221,2.6518,1084534.5872,1067847.5372
000837.SZ,20260408,10.8,1.7238,1.61,208.9087,208.9087,2.264,2.7018,1104997.504,1087995.604
000837.SZ,20260407,10.26,0.7485,0.64,198.4632,198.4632,2.1508,2.5667,1049747.6288,1033595.8238
000837.SZ,20260403,10.11,0.9558,0.78,195.5617,195.5617,2.1194,2.5292,1034400.4412,1018484.7737
000837.SZ,20260402,10.41,1.0872,0.84,201.3647,201.3647,2.1823,2.6042,1065094.8163,1048706.8738
000837.SZ,20260401,10.67,1.1596,0.86,206.394,206.394,2.2368,2.6693,1091696.6081,1074899.3606
000837.SZ,20260331,10.53,1.3986,1.03,203.686,203.686,2.2074,2.6342,1077372.5664,1060795.7139
000837.SZ,20260330,10.58,1.2428,0.8,204.6531,204.6531,2.2179,2.6468,1082488.2955,1065832.7305
000837.SZ,20260327,10.57,1.2445,0.74,204.4597,204.4597,2.2158,2.6443,1081465.1497,1064825.3272
000837.SZ,20260326,10.57,1.4506,0.81,201.0819,239.4245,2.2251,2.8019,1081465.1497,1064825.3272
000837.SZ,20260325,10.64,1.4182,0.79,202.4136,241.0101,2.2398,2.8204,1088627.1706,1071877.1506
000837.SZ,20260324,10.44,1.4631,0.76,198.6088,236.4798,2.1977,2.7674,1068164.2538,1051729.0838
000837.SZ,20260323,10.26,2.218,1.16,195.1845,232.4026,2.1598,2.7197,1049747.6288,1033595.8238
000837.SZ,20260320,10.85,1.8811,0.88,206.4086,245.7668,2.284,2.8761,1110113.2331,1093032.6206
000837.SZ,20260319,11.29,1.9933,0.67,214.779,255.7334,2.3766,2.9927,1155131.65,1137358.3675
000837.SZ,20260318,11.73,1.4459,0.34,223.1495,265.7,2.4692,3.1093,1200150.0668,1181684.1143
000837.SZ,20260317,11.68,2.0844,0.51,222.1983,264.5674,2.4587,3.0961,1195034.3376,1176647.0976
000837.SZ,20260316,11.96,2.1516,0.55,227.525,270.9098,2.5177,3.1703,1223682.4211,1204854.3911
000837.SZ,20260313,12.13,2.9668,0.84,230.7591,274.7605,2.5534,3.2154,1241075.9003,1221980.2478
000837.SZ,20260312,12.44,6.1257,2.29,236.6564,281.7824,2.6187,3.2975,1272793.4212,1253209.7512
000837.SZ,20260311,12.57,7.9141,5.6,239.1295,284.7271,2.6461,3.332,1286094.3171,1266305.9946
000837.SZ,20260310,11.92,1.1262,0.63,226.7641,270.0038,2.5092,3.1597,1219589.8377,1200824.7777
000837.SZ,20260309,11.73,1.4568,0.77,223.1495,265.7,2.4692,3.1093,1200150.0668,1181684.1143
000837.SZ,20260306,11.86,1.0749,0.56,225.6226,268.6447,2.4966,3.1438,1213450.9627,1194780.3577
000837.SZ,20260305,11.77,1.7771,0.94,223.9105,266.6061,2.4777,3.1199,1204242.6501,1185713.7276
000837.SZ,20260304,11.41,1.6299,0.88,217.0619,258.4516,2.4019,3.0245,1167409.4,1149447.2075
000837.SZ,20260303,11.51,2.9851,1.82,218.9643,260.7167,2.4229,3.051,1177640.8584,1159521.2409
000837.SZ,20260302,12.27,1.9557,1.29,233.4224,277.9317,2.5829,3.2525,1255399.942,1236083.8945
000837.SZ,20260227,12.47,1.3309,0.87,237.2272,282.462,2.625,3.3055,1275862.8587,1256231.9612
000837.SZ,20260226,12.6,1.5989,1.15,239.7003,285.4067,2.6524,3.34,1289163.7546,1269328.2046
000837.SZ,20260225,12.61,1.3826,0.98,239.8905,285.6332,2.6545,3.3426,1290186.9005,1270335.608
000837.SZ,20260224,12.53,1.9503,1.55,238.3686,283.8211,2.6377,3.3214,1282001.7338,1262276.3813
000837.SZ,20260213,12.45,1.3106,1.04,236.8467,282.009,2.6208,3.3002,1273816.5671,1254217.1546
000837.SZ,20260212,12.49,1.3634,1.04,237.6076,282.915,2.6292,3.3108,1277909.1504,1258246.7679
000837.SZ,20260211,12.31,0.9593,0.69,234.1834,278.8378,2.5913,3.2631,1259492.5253,1240113.5078
000837.SZ,20260210,12.38,1.4389,1.02,235.515,280.4234,2.6061,3.2816,1266654.5462,1247165.3312
000837.SZ,20260209,12.25,1.2247,0.82,233.0419,277.4787,2.5787,3.2472,1253353.6503,1234069.0878
000837.SZ,20260206,12.06,1.3332,0.83,229.4274,273.1749,2.5387,3.1968,1233913.8794,1214928.4244
000837.SZ,20260205,11.96,1.6278,0.95,227.525,270.9098,2.5177,3.1703,1223682.4211,1204854.3911
000837.SZ,20260204,12.27,1.3747,0.76,233.4224,277.9317,2.5829,3.2525,1255399.942,1236083.8945
000837.SZ,20260203,12.28,1.4774,0.77,233.6126,278.1582,2.585,3.2551,1256423.0878,1237091.2978
000837.SZ,20260202,12.02,1.6428,0.78,228.6664,272.2689,2.5303,3.1862,1229821.2961,1210898.8111
000837.SZ,20260130,12.27,1.9119,0.88,233.4224,277.9317,2.5829,3.2525,1255399.942,1236083.8945
000837.SZ,20260129,12.47,2.1527,1.04,237.2272,282.462,2.625,3.3055,1275862.8587,1256231.9612
000837.SZ,20260128,12.82,1.8419,0.91,243.8855,290.3899,2.6987,3.3983,1311672.963,1291491.078
000837.SZ,20260127,13.13,2.0881,1.06,249.7829,297.4119,2.764,3.4804,1343390.484,1322720.5815
000837.SZ,20260126,13.18,2.5267,1.36,250.7341,298.5444,2.7745,3.4937,1348506.2132,1327757.5982
000837.SZ,20260123,13.52,2.3146,1.2,257.2022,306.2459,2.8461,3.5838,1383293.1716,1362009.3116
000837.SZ,20260122,13.33,1.6224,0.83,253.5877,301.9421,2.8061,3.5335,1363853.4007,1342868.6482
000837.SZ,20260121,13.36,1.5735,0.68,254.1584,302.6217,2.8124,3.5414,1366922.8382,1345890.8582
000837.SZ,20260120,13.27,1.8359,0.72,252.4462,300.583,2.7934,3.5176,1357714.5257,1336824.2282
000837.SZ,20260119,13.4,1.9489,0.7,254.9193,303.5277,2.8208,3.552,1371015.4216,1349920.4716
000837.SZ,20260116,13.35,2.6941,0.95,253.9681,302.3951,2.8103,3.5388,1365899.6924,1344883.4549
000837.SZ,20260115,13.08,1.7629,0.57,248.8317,296.2793,2.7534,3.4672,1338274.7548,1317683.5648
000837.SZ,20260114,13.13,3.3179,1.11,249.7829,297.4119,2.764,3.4804,1343390.484,1322720.5815
000837.SZ,20260113,13.31,3.099,1.06,253.2072,301.4891,2.8018,3.5282,1361807.109,1340853.8415
000837.SZ,20260112,13.52,3.1279,1.08,257.2022,306.2459,2.8461,3.5838,1383293.1716,1362009.3116
000837.SZ,20260109,13.32,2.8094,1.0,253.3974,301.7156,2.804,3.5308,1362830.2549,1341861.2449
000837.SZ,20260108,13.28,3.0552,1.03,252.6365,300.8096,2.7955,3.5202,1358737.6715,1337831.6315
000837.SZ,20260107,13.04,2.8207,0.99,248.0707,295.3732,2.745,3.4566,1334182.1714,1313653.9514
000837.SZ,20260106,13.1,2.7394,1.03,249.2122,296.7323,2.7576,3.4725,1340321.0465,1319698.3715
000837.SZ,20260105,13.13,3.0811,1.25,249.7829,297.4119,2.764,3.4804,1343390.484,1322720.5815
000837.SZ,20251231,12.88,2.4095,1.12,245.0269,291.749,2.7113,3.4142,1317811.8381,1297535.4981
000837.SZ,20251230,12.99,3.7805,2.39,247.1196,294.2407,2.7345,3.4433,1329066.4423,1308616.9348
000837.SZ,20251229,12.69,2.3048,1.69,241.4124,287.4453,2.6713,3.3638,1298372.0672,1278394.8347
000837.SZ,20251226,12.48,1.7266,1.36,237.4174,282.6885,2.6271,3.3081,1276886.0046,1257239.3646
000837.SZ,20251225,12.48,2.0671,2.01,237.4174,282.6885,2.6271,3.3081,1276886.0046,1257239.3646
000837.SZ,20251224,12.13,0.833,0.75,230.7591,274.7605,2.5534,3.2154,1241075.9003,1221980.2478
000837.SZ,20251223,12.07,0.9887,0.79,229.6176,273.4015,2.5408,3.1995,1234937.0253,1215935.8278
000837.SZ,20251222,12.23,1.2077,0.97,232.6614,277.0257,2.5745,3.2419,1251307.3587,1232054.2812
000837.SZ,20251219,12.05,1.2427,1.0,229.2372,272.9484,2.5366,3.1942,1232890.7336,1213921.0211
000837.SZ,20251218,11.84,0.8783,0.65,225.2422,268.1917,2.4768,3.1385,1211404.671,1192765.551
000837.SZ,20251217,11.85,1.2416,0.92,225.4324,268.4182,2.4789,3.1411,1212427.8168,1193772.9543
000837.SZ,20251216,11.82,1.6652,1.21,224.8617,267.7386,2.4726,3.1332,1209358.3793,1190750.7443
000837.SZ,20251215,12.2,1.1817,0.82,232.0907,276.3461,2.5521,3.2339,1248237.9211,1229032.0711
000837.SZ,20251212,12.3,1.277,0.84,233.9931,278.6113,2.573,3.2604,1258469.3795,1239106.1045
000837.SZ,20251211,12.31,1.4252,0.8,234.1834,278.8378,2.5751,3.2631,1259492.5253,1240113.5078
000837.SZ,20251210,12.52,1.1703,0.64,238.1784,283.5945,2.619,3.3187,1280978.5879,1261268.9779
000837.SZ,20251209,12.55,1.8314,1.11,238.7491,284.2741,2.6253,3.3267,1284048.0254,1264291.1879
000837.SZ,20251208,12.51,1.5191,0.97,237.9881,283.368,2.6169,3.3161,1279955.4421,1260261.5746
000837.SZ,20251205,12.53,1.6721,1.14,238.3686,283.8211,2.6211,3.3214,1282001.7338,1262276.3813
000837.SZ,20251204,12.48,2.6925,2.44,237.4174,282.6885,2.6106,3.3081,1276886.0046,1257239.3646
000837.SZ,20251203,12.26,1.3938,1.33,233.2322,277.7052,2.5646,3.2498,1254376.7962,1235076.4912
000837.SZ,20251202,12.21,0.9352,0.77,232.281,276.5726,2.5542,3.2366,1249261.067,1230039.4745
000837.SZ,20251201,12.41,1.1488,0.91,236.0857,281.1029,2.596,3.2896,1269723.9837,1250187.5412
000837.SZ,20251128,12.28,1.1344,0.79,233.6126,278.1582,2.5688,3.2551,1256423.0878,1237091.2978
000837.SZ,20251127,12.17,0.9133,0.61,231.52,275.6666,2.5458,3.226,1245168.4836,1226009.8611
000837.SZ,20251126,12.16,1.1113,0.74,231.3298,275.4401,2.5437,3.2233,1244145.3378,1225002.4578
000837.SZ,20251125,12.21,1.7946,1.29,232.281,276.5726,2.5542,3.2366,1249261.067,1230039.4745
000837.SZ,20251124,12.31,1.3366,1.01,234.1834,278.8378,2.5751,3.2631,1259492.5253,1240113.5078
000837.SZ,20251121,12.05,2.0597,1.76,229.2372,272.9484,2.5207,3.1942,1232890.7336,1213921.0211
000837.SZ,20251120,12.28,1.1307,0.94,233.6126,278.1582,2.5688,3.2551,1256423.0878,1237091.2978
000837.SZ,20251119,12.4,1.2303,0.9,235.8955,280.8764,2.5939,3.2869,1268700.8379,1249180.1379
000837.SZ,20251118,12.62,1.1769,0.84,240.0807,285.8597,2.6399,3.3453,1291210.0463,1271343.0113
000837.SZ,20251117,12.78,1.0091,0.64,243.1246,289.4839,2.6734,3.3877,1307580.3797,1287461.4647
000837.SZ,20251114,12.78,1.3153,0.74,243.1246,289.4839,2.6734,3.3877,1307580.3797,1287461.4647
000837.SZ,20251113,13.03,1.2782,0.64,247.8805,295.1467,2.7257,3.4539,1333159.0256,1312646.5481
000837.SZ,20251112,12.89,2.0552,0.98,245.2172,291.9755,2.6964,3.4168,1318834.9839,1298542.9014
000837.SZ,20251111,13.18,1.3486,0.58,250.7341,298.5444,2.7571,3.4937,1348506.2132,1327757.5982
000837.SZ,20251110,13.23,1.9258,0.77,251.6853,299.677,2.7675,3.507,1353621.9424,1332794.6149
000837.SZ,20251107,13.18,2.3203,0.8,250.7341,298.5444,2.7571,3.4937,1348506.2132,1327757.5982
000837.SZ,20251106,13.54,2.379,0.7,257.5827,306.6989,2.8324,3.5891,1385339.4633,1364024.1183
000837.SZ,20251105,13.33,2.4901,0.71,253.5877,301.9421,2.7884,3.5335,1363853.4007,1342868.6482
000837.SZ,20251104,13.5,2.5372,0.73,256.8217,305.7928,2.824,3.5785,1381246.88,1359994.505
000837.SZ,20251103,13.5,2.8481,0.83,256.8217,305.7928,2.824,3.5785,1381246.88,1359994.505
000837.SZ,20251031,13.73,4.2469,1.29,261.1972,311.0026,2.8721,3.6395,1404779.2342,1383164.7817
000837.SZ,20251030,13.53,4.8529,1.66,257.3924,306.4724,2.8303,3.5865,1384316.3175,1363016.715
000837.SZ,20251029,13.41,3.1398,0.97,255.1096,303.7542,2.8052,3.5547,1372038.5674,1350927.8749
000837.SZ,20251028,13.23,2.2433,0.72,250.9129,298.7573,2.7672,3.4962,1349467.7224,1332794.6149
000837.SZ,20251027,13.38,2.5986,0.87,253.7577,302.1446,2.7986,3.5358,1364767.8099,1347902.9889
000837.SZ,20251024,13.35,3.5678,1.28,253.1887,301.4671,2.7923,3.5279,1361707.7924,1344880.7849
000837.SZ,20251023,12.98,3.0446,1.13,246.1715,293.1118,2.7149,3.4301,1323967.5764,1307606.9354
000837.SZ,20251022,13.27,4.6714,2.05,251.6715,246.7642,2.7871,3.5068,1353547.7457,1336821.5742
000837.SZ,20251021,13.02,1.793,0.71,246.9301,242.1153,2.7346,3.4407,1328047.5998,1311636.5408
000837.SZ,20251020,12.82,1.9109,0.69,243.137,238.3962,2.6926,3.3878,1307647.483,1291488.514
000837.SZ,20251017,12.53,2.4638,0.84,237.637,233.0034,2.6317,3.3112,1278067.3138,1262273.8753
000837.SZ,20251016,12.99,2.6383,0.84,246.3612,241.5574,2.7283,3.4328,1324987.5823,1308614.3368
000837.SZ,20251015,13.46,2.5863,0.81,255.2749,250.2974,2.8271,3.557,1372927.8566,1355962.1996
000837.SZ,20251014,13.15,3.1168,1.0,249.3956,244.5327,2.7619,3.475,1341307.6757,1324732.7582
000837.SZ,20251013,13.49,3.0829,0.96,255.8439,250.8553,2.8334,3.5649,1375987.8741,1358984.4036
000837.SZ,20251010,13.77,3.3049,1.02,261.1542,256.062,2.8922,3.6389,1404548.0375,1387191.641
000837.SZ,20251009,14.2,3.528,1.06,269.3093,264.0582,2.9825,3.7525,1448408.2885,1430509.8985
000837.SZ,20250930,14.02,2.8925,0.76,265.8956,260.711,2.9447,3.705,1430048.1835,1412376.6745
000837.SZ,20250929,13.87,2.8425,0.68,263.0507,257.9216,2.9132,3.6653,1414748.0959,1397265.6544
000837.SZ,20250926,13.6,3.4561,0.7,257.9301,252.9008,2.8565,3.594,1387207.9383,1370065.8183
000837.SZ,20250925,14.11,3.4076,0.5,267.6025,262.3846,2.9636,3.7287,1439228.236,1421443.2865
000837.SZ,20250924,14.32,3.9837,0.45,271.5852,266.2897,3.0077,3.7842,1460648.3586,1442598.7146
000837.SZ,20250923,14.08,5.4022,0.55,267.0335,261.8267,2.9573,3.7208,1436168.2185,1418421.0825
000837.SZ,20250922,14.5,4.5024,0.44,274.999,269.6369,3.0455,3.8318,1479008.4637,1460731.9387
000837.SZ,20250919,14.4,7.231,0.69,273.1024,267.7773,3.0245,3.8054,1468808.4053,1450657.9253
000837.SZ,20250918,15.21,13.1319,1.39,288.4644,282.8398,3.1946,4.0194,1551428.8781,1532257.4336
000837.SZ,20250917,15.73,13.6475,1.67,298.3265,292.5095,3.3038,4.1568,1604469.1816,1584642.3031
000837.SZ,20250916,14.87,10.6414,1.33,282.0162,276.5173,3.1232,3.9296,1516748.6796,1498005.7881
000837.SZ,20250915,14.27,6.8756,0.64,270.6369,265.3599,2.9972,3.771,1455548.3294,1437561.7079
000837.SZ,20250912,14.25,8.4081,0.72,270.2576,264.988,2.993,3.7657,1453508.3177,1435546.9052
000837.SZ,20250911,14.52,7.7202,0.57,275.3783,270.0088,3.0497,3.8371,1481048.4753,1462746.7413
000837.SZ,20250910,14.45,7.2736,0.45,274.0507,268.7071,3.035,3.8186,1473908.4345,1455694.932
000837.SZ,20250909,14.47,9.8229,0.54,274.43,269.079,3.0392,3.8239,1475948.4461,1457709.7346
000837.SZ,20250908,14.9,20.5426,1.42,282.5852,277.0751,3.1295,3.9375,1519808.6971,1501027.9921
000837.SZ,20250905,14.31,13.122,1.06,271.3955,266.1037,3.0056,3.7816,1459628.3527,1441591.3132
000837.SZ,20250904,13.01,16.6378,1.68,246.7405,241.9294,2.7325,3.4381,1327027.5939,1310629.1394
000837.SZ,20250903,14.14,21.5744,3.27,268.1714,262.9424,2.9699,3.7367,1442288.2535,1424465.4905
000837.SZ,20250902,13.95,18.3746,5.32,264.568,259.4093,2.93,3.6865,1422908.1426,1405324.8651
000837.SZ,20250901,12.68,2.7524,0.71,240.4819,235.7928,2.6632,3.3508,1293367.4013,1277384.8953
000837.SZ,20250829,12.8,2.6635,0.68,242.7577,234.092,2.6687,3.3826,1305607.4714,1289473.7114
000837.SZ,20250828,12.96,4.0599,1.08,245.7922,237.0182,2.702,3.4248,1321927.5648,1305592.1328
000837.SZ,20250827,12.95,5.0959,1.49,245.6025,236.8353,2.6999,3.4222,1320907.5589,1304584.7314
000837.SZ,20250826,13.16,2.7062,0.68,249.5853,240.6759,2.7437,3.4777,1342327.6815,1325740.1595
000837.SZ,20250825,13.31,4.9681,1.31,252.4301,243.4191,2.775,3.5173,1357627.769,1340851.1795
000837.SZ,20250822,13.03,2.8417,0.75,247.1198,238.2984,2.7166,3.4433,1329067.6056,1312643.9421
000837.SZ,20250821,12.98,3.2161,0.84,246.1715,237.384,2.7062,3.4301,1323967.5764,1307606.9354
000837.SZ,20250820,13.21,3.3463,0.89,250.5336,241.5903,2.7541,3.4909,1347427.7107,1330777.1662
000837.SZ,20250819,13.19,5.5452,1.59,250.1542,241.2245,2.75,3.4856,1345387.699,1328762.3635
000837.SZ,20250818,12.98,3.9993,1.16,246.1715,237.384,2.7062,3.4301,1323967.5764,1307606.9354
000837.SZ,20250815,12.95,2.8663,0.74,245.6025,236.8353,2.6999,3.4222,1320907.5589,1304584.7314
000837.SZ,20250814,12.78,3.3768,0.7,242.3784,233.7263,2.6645,3.3773,1303567.4597,1287458.9087
000837.SZ,20250813,13.0,3.0272,0.49,246.5508,237.7497,2.7104,3.4354,1326007.5881,1309621.7381
000837.SZ,20250812,12.97,4.1209,0.69,245.9818,237.2011,2.7041,3.4275,1322947.5706,1306599.5341
000837.SZ,20250811,13.04,3.9025,0.67,247.3094,238.4813,2.7187,3.446,1330087.6114,1313651.3434
000837.SZ,20250808,13.0,4.9542,0.94,246.5508,237.7497,2.7104,3.4354,1326007.5881,1309621.7381
000837.SZ,20250807,13.12,8.1214,2.01,248.8267,239.9443,2.7354,3.4671,1338247.6581,1321710.5541
000837.SZ,20250806,12.94,10.0024,4.04,245.4129,236.6524,2.6978,3.4196,1319887.5531,1303577.3301
000837.SZ,20250805,12.44,2.9226,1.3,235.9302,227.5082,2.5936,3.2874,1268887.2612,1253207.2632
000837.SZ,20250804,12.4,3.3048,1.64,235.1715,226.7767,2.5853,3.2769,1264807.2379,1249177.6579
000837.SZ,20250801,11.92,1.8807,0.91,226.0681,217.9982,2.4852,3.15,1215846.9577,1200822.3937
